X1 X2 X3 X4 X5 X6 X7 X8 X9 X10 X11 X12 X13 X14 X15 X16 X17 X18 X19 X20 X21 X22 X23 X24 X25 X26 X27 X28 X29 X30 X31 X32 X33 X34 X35 X36 X37 X38 X39 X40 X41 X42 X43 X44 X45 X46 X47 X48 X49 X50 X51 X52 X53 X54 X55 X56 X57 X58 X59 X60 X61 X62 X63 X64 X65 X66 X67 X68 X69 X70 X71 X72 X73 X74 X75 X76 X77 X78 X79 X80 X81 X82 X83 X84 X85 X86 X87 X88 X89 X90 X91 X92 X93 X94 X95 X96 X97 X98 X99 X100 Y
1.243 -0.771 -3.288 -0.575 0.66 1.215 -1.323 -1.635 -0.037 0.224 2.295 0.705 0.412 0.049 1.121 1.628 -0.258 0.618 1.98 0.327 0.529 0.215 -0.023 0.145 -0.288 0.497 0.029 0.971 0.262 -1.262 0.627 -0.138 0.071 0.335 0.169 0.954 -0.086 -0.729 0.403 1.049 0.667 -0.277 -0.319 1.073 1.153 -0.343 -0.055 1.106 1.181 -0.034 -0.423 0.059 2.451 0.035 0.028 0.493 1.409 0.759 0.598 0.744 -0.318 0.42 1.212 1.053 0.123 1.663 0.142 -0.342 -0.606 -1.906 0.738 -2.054 0.817 0.335 0.059 -0.066 0.517 -0.826 0.6 1.479 -0.42 -0.7 -0.532 -0.699 0.867 0.87 0.416 0.403 -0.811 0.201 -0.43 -0.396 -1.238 -0.317 -0.081 1.341 -0.268 0.32 -0.775 -0.01 -1
0.944 -1.124 -1.142 1.854 -0.714 -0.432 0.911 0.338 -1.448 0.587 0.68 0.595 -0.112 1.461 -0.16 -0.329 -1.702 -0.19 0.799 -0.3 -1.272 -0.297 -1.939 0.874 1.725 -0.947 0.67 0.428 -0.587 -1.565 0.215 0.011 -0.479 0.713 0.9 -2.104 1.546 -1.175 -0.249 -0.187 -1.108 0.655 -0.545 0.055 0.216 -0.35 -0.067 0.373 -0.362 -2.276 2.261 -1.246 0.058 -1.453 -1.14 -0.11 0.037 -0.215 -0.684 0.368 0.305 -0.124 -0.0040 -0.14 -0.183 -0.433 -0.0010 0.543 1.066 -0.485 0.916 -1.375 1.67 -1.939 0.715 1.095 0.02 0.832 -1.806 -1.607 0.456 0.329 2.057 -0.612 -0.735 0.406 0.029 -0.456 -1.306 -0.451 1.466 -0.153 1.495 1.123 -0.833 -1.117 -0.721 -0.856 0.89 -1.581 -1
-0.404 0.755 0.943 -1.002 -0.824 -0.791 -2.868 -0.027 -0.375 -1.151 -1.041 0.125 0.52 0.851 0.099 0.736 1.7 0.064 -1.011 -1.71 -0.295 0.696 -0.175 0.571 -1.719 -1.295 -0.126 -1.213 -0.132 0.736 1.011 -1.448 0.65 -0.396 -0.845 -1.315 0.737 -0.443 -1.393 -0.405 0.589 1.581 -0.866 -0.067 0.325 1.232 0.07 0.628 -2.061 -0.05 0.894 -0.025 1.506 -2.001 -0.376 0.205 -1.972 -0.244 2.184 -0.24 1.118 -0.892 0.382 -0.598 -0.21 0.809 -1.002 -0.504 0.411 -0.18 -0.957 0.788 0.286 -1.332 -0.811 -0.102 -0.042 0.817 1.0 2.289 0.915 0.364 -0.468 0.236 1.4 0.196 -0.143 0.296 2.684 0.084 2.063 -0.387 0.666 -0.737 -0.748 -1.578 -1.875 1.239 -1.783 -1.411 -1
1.341 1.171 0.269 -0.213 -2.193 -0.317 0.182 0.781 -1.191 -0.06 0.588 0.133 -2.709 1.189 -0.865 -0.755 0.104 -1.862 -0.514 -0.377 -0.925 -0.729 0.228 0.09 1.441 0.139 0.413 -1.014 0.604 -0.35 -0.0080 -1.791 0.717 1.296 -1.816 1.341 -1.708 -0.944 -1.498 -1.001 -0.103 0.218 1.27 1.28 0.458 0.398 0.359 -0.746 0.187 -0.794 -2.031 -1.804 0.919 1.04 -0.0020 0.434 2.393 0.7 -0.332 1.404 -1.711 0.091 0.75 0.884 1.061 0.401 -0.162 -0.655 1.253 -1.814 -0.347 2.025 -0.555 -0.093 0.44 -0.333 0.193 0.442 0.878 -1.864 -1.338 1.239 -0.362 -1.035 0.203 -1.11 0.093 -0.508 1.277 0.661 -1.462 -0.714 1.242 0.287 1.177 -0.206 -0.358 -0.733 -0.41 0.091 1
0.755 0.908 -0.442 0.782 2.854 0.145 0.667 0.605 -0.2 1.909 2.273 0.387 -1.199 0.701 -1.017 -0.253 0.324 1.595 0.294 -1.546 0.62 -1.205 0.091 -1.027 -0.172 -0.0080 -0.734 0.157 0.736 0.157 0.4 0.523 -0.811 -0.595 1.735 1.068 0.309 0.93 0.191 -0.277 -0.048 -0.483 -0.035 -0.494 0.464 1.265 0.058 0.528 -1.472 -0.791 0.32 0.992 -0.833 -0.488 -1.244 -0.618 0.016 -0.941 0.636 -0.446 0.499 1.219 1.449 0.494 1.207 1.074 -0.881 1.437 0.128 -2.167 1.084 1.748 -0.303 -2.121 -0.409 0.684 0.67 -0.487 -1.704 -1.824 -0.198 -1.412 0.019 -1.947 -0.618 -1.166 1.656 -0.847 1.15 -0.812 -0.489 0.282 1.359 0.336 -0.937 1.99 -0.895 -0.575 0.811 -0.405 1
0.736 0.848 0.0050 0.327 -0.704 1.085 0.376 1.339 -0.042 2.077 0.232 -0.143 -0.882 -0.227 0.253 -1.962 -2.01 -0.4 1.288 -0.874 1.46 -0.548 -0.085 -2.078 2.505 -1.241 -0.544 -0.297 -0.536 -1.338 0.844 0.896 0.578 0.088 0.309 0.135 -1.723 0.287 1.437 0.447 -0.899 -0.453 -0.776 0.394 1.713 -1.53 0.361 0.068 0.553 -1.401 2.152 -0.513 2.153 1.401 2.192 -0.831 -0.304 0.085 -0.161 0.781 -1.64 -1.503 -0.025 0.73 0.923 -0.643 0.375 -0.347 0.519 -0.491 1.59 0.118 0.486 -0.251 -1.758 -0.759 -0.904 1.279 1.58 2.131 -0.364 -0.44 -1.027 1.422 0.723 0.248 0.544 0.999 0.65 0.575 1.647 -1.135 0.076 -1.32 -0.217 1.091 1.173 -1.363 -0.063 1.161 1
0.108 0.176 0.565 -0.549 0.146 -1.237 1.201 -0.545 -0.589 0.614 -0.969 -0.452 0.317 -1.344 -1.281 -0.285 -1.022 -0.88 0.102 1.487 -0.982 0.2 0.327 0.884 1.262 1.628 -0.626 -0.046 -1.165 -0.534 -0.861 0.132 0.774 0.969 0.361 -0.126 -1.452 0.437 0.475 -0.259 0.736 0.545 -1.981 1.172 0.179 0.053 0.512 -1.019 -1.286 -1.247 -0.64 0.543 -1.743 1.294 1.772 2.057 0.381 0.99 0.72 0.252 1.413 1.092 -0.666 -0.83 1.068 0.535 0.052 3.035 1.034 -0.168 0.037 1.037 1.399 -0.952 0.43 -1.526 -1.782 -0.988 -1.669 1.757 0.422 2.317 -0.37 1.02 -0.168 -1.131 0.898 0.603 -0.084 0.575 -0.016 -0.206 -0.834 0.323 1.563 0.625 0.18 0.184 -0.195 -0.022 1
0.594 -0.651 -0.222 -2.315 0.019 0.757 0.295 -1.258 1.235 -0.421 0.612 -0.298 -0.563 0.859 0.519 -0.222 0.135 1.431 -0.305 0.256 -1.107 -0.143 -1.102 0.135 -0.202 0.954 0.983 -0.879 0.934 -0.212 -0.647 -1.551 -0.303 -0.975 0.692 -0.161 0.267 -0.616 0.152 0.069 1.621 -1.059 1.224 -0.133 -1.031 0.856 -0.234 -1.847 -0.686 1.235 1.449 -0.207 -1.153 1.201 -0.289 0.576 -0.351 2.671 -0.283 1.004 -0.076 0.944 1.429 -0.449 0.164 0.106 -0.55 0.508 -0.99 0.92 -0.563 -0.365 0.54 -0.194 0.177 -1.767 1.469 0.553 0.111 0.144 1.978 -0.297 0.285 -1.237 0.222 0.384 -1.226 -1.095 -0.367 1.025 0.913 0.856 -0.478 1.656 0.953 0.523 1.505 -0.166 1.089 -1.056 1
-0.582 1.681 -0.367 -0.088 -2.483 0.408 -1.114 -3.476 0.674 0.211 1.023 2.118 1.533 0.489 -0.512 1.193 0.293 0.641 0.443 -0.999 -0.533 -1.474 -1.606 0.116 -0.267 0.106 -1.42 -0.395 0.215 -1.097 -0.824 1.847 -1.426 2.651 0.474 -0.418 1.333 0.806 0.038 1.361 0.479 0.384 0.799 0.727 -2.029 0.142 -0.901 1.349 -0.108 2.295 0.856 -0.36 1.202 0.769 0.35 -0.521 -1.08 1.92 0.876 -0.359 1.254 0.597 -0.409 0.278 -0.212 0.037 1.123 -0.539 -1.728 1.644 -0.958 0.449 1.008 -0.939 0.902 1.595 0.453 -0.144 0.476 0.51 -0.429 0.588 -0.79 -0.998 -0.765 -0.185 -2.135 0.07 -1.279 -1.254 -0.338 -0.94 -0.437 1.991 -0.185 0.374 0.624 1.024 -0.162 -0.422 -1
0.586 0.68 -0.181 -0.491 -0.823 -0.169 -0.022 -1.61 -0.757 1.732 0.444 -1.352 0.397 -1.32 0.522 -1.862 -1.841 0.074 -0.937 -0.193 1.361 0.198 0.346 -1.021 -0.421 -0.681 0.513 -1.129 -0.875 -0.135 -0.05 -1.075 0.359 1.041 -0.879 -0.486 -0.53 -0.906 0.489 -1.532 -0.899 -1.968 -0.681 -0.707 -0.192 -0.082 0.424 0.418 -0.222 -1.641 -0.224 -0.961 -0.649 1.014 1.205 0.141 -1.164 -0.595 0.546 0.261 0.161 -1.587 0.734 2.476 1.437 -1.493 0.331 -0.123 0.468 -1.048 -0.156 0.96 -1.565 -2.096 -0.077 -0.893 -0.969 0.42 0.779 2.113 0.816 0.815 0.0040 0.747 0.422 0.415 -1.358 0.896 1.539 -0.142 -1.865 0.667 -0.433 -0.804 0.858 -1.083 1.264 -0.814 -0.923 -0.105 1
0.97 0.119 0.156 -0.461 -0.501 -1.084 -1.903 0.91 0.421 -1.028 0.177 1.58 0.765 1.678 0.432 -0.642 2.636 0.86 -0.354 -0.113 2.259 -0.237 -0.611 -1.583 0.041 0.619 -0.42 -0.981 0.56 0.28 -0.802 -0.029 -1.374 0.172 -0.437 0.018 -0.631 0.689 -0.929 -1.151 1.079 -1.16 -1.201 -0.624 -2.506 1.156 0.299 -0.972 1.339 -1.672 -1.985 1.866 2.5 1.336 0.372 2.722 0.192 -1.413 -0.553 -0.876 1.718 -0.533 -2.26 1.128 -1.784 -0.705 0.68 -1.468 0.566 0.581 1.076 0.63 -1.693 0.551 -0.03 -0.055 -1.043 0.779 -1.006 0.36 0.807 -1.137 -1.441 -0.532 -0.311 0.505 0.351 -0.147 -0.288 0.275 0.485 0.086 0.45 1.333 1.341 0.092 1.975 -0.032 -0.251 2.199 1
-2.047 1.356 -1.259 0.463 0.878 -1.428 1.236 0.256 0.879 -0.688 0.641 -2.188 0.877 0.768 0.676 1.02 0.139 -1.331 0.281 1.022 0.78 -1.26 -0.995 0.289 -0.373 0.582 0.408 -0.974 -0.948 -0.261 0.321 -0.19 -0.143 0.238 -0.644 -1.428 -1.402 -2.485 -0.093 -1.203 -0.864 -0.797 0.131 -2.2 0.603 0.533 0.532 0.029 0.321 0.738 0.624 0.844 -0.18 2.215 -1.587 0.382 -1.063 2.568 0.661 0.059 -0.025 -1.739 -0.98 0.512 1.605 -0.732 -0.956 0.663 1.31 -1.075 -0.183 -1.116 -1.197 0.363 -0.572 -0.287 -1.469 -1.98 -0.282 0.251 -1.481 -0.49 -0.695 -0.192 -1.033 2.415 0.559 1.827 -0.443 0.077 -1.066 -1.161 0.497 -1.178 -0.588 0.365 0.041 -2.197 0.383 -1.312 -1
0.646 -0.224 -0.426 -0.528 -1.11 -0.693 -0.099 -1.061 1.004 0.0070 -1.075 1.693 -0.311 -0.617 -2.136 -0.933 -0.088 2.62 -0.619 -1.515 0.943 -0.086 0.114 -0.171 2.464 -1.343 -0.095 -1.898 0.971 1.109 -0.069 0.229 -0.167 0.12 1.611 0.317 -0.696 -0.107 0.082 -2.379 0.562 0.339 -0.256 0.563 0.507 -2.039 1.828 -0.17 -0.244 -1.77 0.0070 -0.923 -0.235 -0.435 0.532 0.826 -0.673 -0.05 0.605 0.163 -0.719 0.203 0.097 1.145 1.611 0.95 0.879 -0.697 0.169 1.227 -1.422 -0.519 -0.94 2.047 1.563 0.523 0.854 -0.192 0.739 1.825 -1.985 -0.558 -1.047 -0.81 -0.32 0.609 -1.341 -0.2 1.996 -1.214 1.554 -0.672 -0.611 2.369 -0.482 0.73 0.177 -0.391 -1.705 0.867 1
-0.949 -0.056 0.694 0.674 0.176 0.484 0.58 2.892 0.603 0.3 1.702 -0.754 -0.494 -0.332 0.097 -0.817 0.748 -0.738 -0.128 0.476 -0.02 -0.572 0.586 1.533 -1.547 0.0090 -1.655 -0.218 -0.638 -0.18 1.313 0.024 2.164 -0.433 1.99 -0.751 0.94 -0.882 0.642 0.852 0.454 1.595 0.593 1.563 -0.717 0.529 0.376 0.111 -0.199 -0.193 -0.128 1.407 1.706 -0.186 0.29 1.718 -2.012 0.185 0.571 0.95 0.215 0.323 0.445 -1.031 -0.392 -1.139 -0.818 1.096 0.388 -1.156 1.642 0.818 -0.357 0.202 -0.476 -0.763 -0.201 0.291 0.63 -0.452 -1.254 0.826 1.41 -1.435 -0.71 -1.429 -2.617 1.251 2.199 1.148 0.025 0.797 0.237 1.157 -0.095 -0.945 0.417 -2.573 1.75 0.321 1
1.108 1.825 -1.111 0.337 -0.316 1.889 -1.29 0.375 1.136 0.0090 1.043 -0.168 0.243 -0.467 1.676 -0.077 -1.436 -1.64 -0.866 0.727 1.388 -1.574 0.352 1.004 0.888 2.485 0.754 0.125 -0.34 -0.179 0.765 0.486 1.585 2.216 -0.894 0.831 -0.907 0.358 -0.275 -0.778 -0.716 0.345 -0.95 -0.998 1.639 -2.055 0.785 0.836 0.613 0.0040 0.015 0.412 -0.763 1.006 0.205 -0.426 -1.143 -0.185 -0.0090 0.178 0.311 0.189 -0.194 -0.137 0.441 3.88 0.169 1.218 0.985 0.156 0.547 -0.846 -0.073 -1.417 -0.487 0.336 -0.306 -0.14 0.136 -0.921 0.174 0.238 -1.631 -0.024 1.306 -0.214 -0.697 0.626 -0.218 1.126 -0.218 1.237 0.476 -0.825 -1.747 1.942 -0.514 -1.76 -0.399 1.571 -1
0.839 0.539 0.614 -1.668 -1.812 -0.394 1.127 2.161 -1.494 -1.495 1.133 -0.382 -1.57 -0.321 0.025 0.261 0.742 -0.569 0.442 -0.588 -1.061 -1.476 -0.0080 0.467 -0.336 -2.182 -0.739 0.721 -0.835 -1.007 0.643 0.24 -0.588 1.276 0.254 -0.26 -0.13 0.688 0.157 1.229 0.983 0.776 1.764 -1.065 0.368 0.118 0.712 0.379 -0.127 -0.975 -0.34 -0.976 -1.921 0.23 1.932 -0.185 -1.297 1.659 -0.624 -1.66 -0.0010 -0.565 -1.486 0.808 0.213 -1.69 0.925 -0.108 0.549 1.107 0.673 0.78 0.822 0.853 1.131 1.058 0.29 0.663 0.588 0.536 -0.154 -2.902 -0.598 0.564 -0.621 1.645 -1.689 -0.143 0.015 -0.433 -0.257 1.47 -1.503 -0.411 2.285 -0.802 0.557 0.771 0.198 -0.107 1
0.499 -1.506 0.262 1.3 0.222 -1.511 -0.158 -0.852 -0.974 1.182 0.063 -0.0090 -0.3 0.884 -0.063 -0.584 1.207 0.395 -1.443 -0.028 0.93 0.637 -0.606 -0.565 1.925 -0.645 0.044 0.082 -0.329 -0.711 -1.651 -0.429 1.41 -0.305 0.094 -2.545 1.592 -0.601 1.805 0.551 -1.009 -0.676 -0.055 -0.585 -1.551 0.174 1.241 -1.581 0.842 1.581 -0.194 -1.961 0.921 1.556 0.114 0.366 1.458 -1.66 0.476 1.537 -0.047 -1.241 0.776 -0.875 -0.422 -1.142 1.945 -0.307 -0.236 -0.314 0.135 -2.102 -0.95 0.06 -0.814 2.14 -0.245 -1.493 0.993 -1.928 1.403 2.079 -0.261 -2.645 0.432 0.867 -1.997 0.874 0.635 1.005 -0.422 -0.526 -1.043 0.836 0.451 -1.122 -1.215 0.033 -0.753 0.544 1
-0.339 1.65 -0.194 -0.371 1.277 0.414 -0.595 -0.036 0.71 0.9 -0.84 1.827 -1.262 -0.59 -0.865 -0.753 -0.183 -1.055 -0.04 -0.106 1.095 -0.168 -0.508 -0.135 0.666 -1.006 0.351 -1.389 0.289 1.385 0.052 -0.269 -0.829 0.12 0.655 0.016 -0.652 -0.318 -0.369 0.272 0.129 0.41 0.958 -1.344 -0.472 -0.563 2.082 -0.349 -0.081 -1.506 -0.492 0.736 0.362 -1.144 -0.23 -0.216 -1.657 -1.94 0.782 -0.766 -1.858 -0.043 1.222 1.129 0.835 1.171 0.45 -0.069 -0.591 -0.611 -0.351 0.557 -0.198 0.954 0.678 0.711 -1.714 -1.02 0.514 -3.504 -0.267 0.108 -0.553 0.595 1.152 -1.515 0.132 -0.264 -0.0020 -0.036 -0.905 -0.225 -0.677 0.665 -0.125 0.6 1.449 -1.569 -0.946 0.464 1
-1.045 -1.087 1.861 0.023 -0.138 -0.302 -1.258 -0.266 -1.046 0.368 0.184 1.261 -1.14 0.981 -1.071 -1.216 0.308 0.808 1.178 1.09 -1.056 -0.824 -0.096 -1.248 -0.796 0.223 -1.086 -1.207 0.04 0.428 0.887 -0.754 -0.08 0.334 -0.576 -0.835 -1.283 -1.127 -0.205 -0.352 0.159 0.015 -0.552 -0.336 0.264 0.228 0.88 1.399 -0.835 -0.436 -2.624 -0.224 -0.2 -1.775 1.487 1.813 -0.476 0.303 1.725 -0.855 -1.683 0.477 2.06 0.405 -1.292 0.674 -0.931 -0.884 -0.931 1.662 -1.559 1.19 1.76 -2.747 -1.074 -0.807 0.061 0.45 0.829 -0.238 -0.568 -0.949 1.12 -1.885 1.75 1.913 0.7 -0.263 0.081 0.139 0.038 -0.85 1.684 0.41 2.284 1.162 0.0080 1.317 0.514 -0.609 1
-0.664 -1.002 0.208 -0.257 -1.4 0.082 -2.146 -0.266 0.435 -0.19 2.218 0.419 0.903 -2.983 1.274 0.059 3.057 -0.139 -0.515 -0.344 0.403 -1.807 1.68 -0.467 0.571 0.366 -0.921 -0.746 1.453 0.231 -0.673 2.01 1.01 -0.177 0.139 -1.537 -1.437 0.026 0.275 0.184 0.791 1.429 1.097 -0.839 -0.688 -0.898 -0.55 -0.033 -0.862 -0.35 1.224 -0.612 0.936 -0.825 0.233 -1.465 -1.619 0.111 0.37 -0.302 1.44 0.662 -0.275 0.822 -0.977 -0.468 -0.54 1.242 0.144 1.748 -0.612 -0.411 -0.439 1.517 -0.188 0.06 1.591 0.317 0.316 2.017 0.465 -0.32 0.616 2.285 -1.892 -0.136 -1.432 -1.055 1.547 0.493 1.306 -1.715 0.142 -0.813 -0.314 1.186 -0.823 1.121 -0.848 -0.775 -1
0.23 -0.756 0.6 0.135 -0.095 -0.868 -1.646 0.184 0.052 1.423 -0.456 -0.421 0.505 0.066 1.708 -1.622 0.071 -1.806 -0.876 1.19 0.183 0.139 0.037 -0.118 -0.167 -1.058 -2.073 -0.285 0.78 -1.913 -0.468 1.617 0.33 -0.051 -0.241 0.112 -0.392 -0.622 -1.996 0.201 -1.562 0.712 0.33 -1.515 1.847 0.383 -0.461 -0.28 2.004 -0.271 -0.441 0.988 -0.644 0.355 1.639 0.426 0.996 -0.326 -0.118 -0.624 -0.187 -0.835 -0.524 -1.282 -0.173 0.213 0.363 -0.759 0.584 0.618 -0.808 2.457 -0.595 0.666 0.018 -0.321 -0.017 -0.906 -0.444 0.61 -1.253 -0.199 -0.403 0.371 0.909 0.634 -0.219 0.987 1.016 1.054 -1.012 0.641 -0.099 0.844 -1.724 -0.318 -1.228 -0.759 0.238 -0.498 1
1.35 0.144 2.248 -1.424 1.185 0.409 1.055 -0.742 -2.589 -0.413 1.121 -0.786 0.261 0.855 -0.207 1.203 0.544 -1.386 1.025 0.974 -0.431 -1.332 1.523 -0.61 1.813 -0.475 1.103 -0.106 -1.385 2.024 1.226 -2.04 0.147 -0.042 -0.298 -1.213 -0.663 1.905 1.867 0.192 -0.675 0.82 0.062 -0.453 -0.384 0.152 0.965 1.069 -1.429 -0.945 -1.561 -0.606 0.85 -0.174 -1.045 1.612 -0.127 -0.535 0.177 0.201 -0.202 -0.49 0.798 0.405 0.904 -1.554 0.522 0.776 1.264 -0.575 -0.842 -0.588 1.51 0.044 -1.191 -0.997 -1.541 -0.521 0.474 0.731 -0.851 0.765 0.083 0.652 2.341 0.481 1.089 -0.063 0.566 -1.274 -0.81 0.115 0.841 -0.744 -0.037 2.354 -0.711 -1.388 -0.02 -0.397 -1
-0.822 -0.483 -0.321 -0.422 2.121 0.26 -0.547 -0.795 -1.082 1.419 0.594 -0.569 1.721 0.796 1.367 -1.599 -0.643 -2.196 -0.697 0.416 -0.232 -0.416 0.912 1.061 -0.564 -0.797 -2.292 -0.026 -2.353 -1.409 1.614 0.967 0.264 1.08 0.346 -1.368 0.818 -0.909 0.544 0.434 0.644 0.76 -0.568 -0.778 -1.304 0.615 0.32 1.414 -0.598 0.296 -0.977 0.141 1.354 0.544 2.674 0.753 0.357 -0.989 -0.832 -0.209 -1.525 -0.456 0.461 -0.054 0.565 0.553 1.759 0.295 0.472 0.408 0.718 -0.633 -0.47 0.946 0.79 0.493 0.507 -0.0010 -0.501 0.739 -0.087 0.621 -0.918 -0.166 -0.218 -0.809 -1.283 0.139 1.299 0.676 2.09 -0.64 1.085 1.033 -0.974 1.424 1.362 1.329 -0.164 -0.418 1
-0.145 0.057 1.536 2.377 -0.557 -0.998 0.606 -1.69 0.872 -1.727 -0.481 0.266 -0.511 -0.237 -0.031 -0.699 0.812 0.603 0.609 -0.331 2.482 -0.426 0.561 0.172 0.603 -1.535 -1.418 0.778 1.162 -0.727 1.417 -0.748 1.592 -1.082 -0.652 -0.756 1.23 0.745 1.304 -0.0070 1.727 1.665 0.349 1.717 -0.514 -0.684 1.285 1.717 -0.062 0.667 -0.483 0.023 0.606 0.031 -0.667 0.563 0.772 1.471 0.912 -0.864 0.563 0.426 1.124 -0.499 0.131 0.212 -0.727 0.654 0.72 -2.243 0.527 -0.784 -1.56 -0.088 -0.804 -0.38 -2.127 -2.304 0.272 -0.31 0.532 1.257 0.77 -0.866 1.475 -0.316 -0.429 -0.476 0.186 1.723 1.904 -0.316 0.228 -0.143 -0.715 -0.242 0.477 0.438 0.254 0.087 1
-0.926 1.718 0.274 -0.681 0.155 0.664 -0.391 -0.645 1.097 1.697 -1.94 -0.499 -0.287 -1.019 1.191 1.169 1.083 0.785 -0.402 0.326 -0.333 0.091 0.02 -1.122 1.161 0.11 0.393 0.512 0.495 0.634 1.308 0.188 0.247 -2.018 0.38 -0.265 -3.315 -0.983 -0.479 -0.383 0.295 0.093 1.265 0.846 -1.067 2.246 0.246 0.328 0.639 -0.727 -0.07 -0.718 -0.248 -0.88 0.336 0.219 -1.108 0.879 1.634 0.225 -0.579 0.522 -1.471 0.217 1.19 -2.567 -1.542 -1.583 -0.966 -1.539 0.963 1.949 -0.921 -0.622 0.166 -0.158 0.086 -0.046 1.074 0.745 1.313 0.317 -0.246 1.134 -0.481 -0.666 0.076 1.271 -1.517 0.447 0.253 -0.654 1.177 0.047 -0.231 -0.975 -0.249 -0.38 0.015 0.255 -1
0.522 1.318 0.955 -0.569 0.018 -2.402 0.455 0.819 -0.387 -0.242 -0.561 0.868 1.134 -0.063 0.0070 -0.105 -0.154 0.731 0.259 1.143 0.127 0.9 -0.547 -0.849 0.22 -0.323 -0.859 -0.086 1.09 0.463 0.551 0.123 -0.547 -0.773 1.549 0.726 -0.812 0.143 -0.682 0.64 -0.209 0.883 -1.12 -1.341 -0.418 -0.515 0.425 0.0080 0.642 1.42 0.506 -0.93 -0.552 1.076 -0.914 1.327 -1.744 -0.118 -0.522 0.265 -0.324 1.507 0.882 0.502 -0.4 -0.77 0.494 -0.017 -1.347 0.152 -0.984 0.984 0.039 -0.465 2.427 -0.347 -0.611 0.921 1.746 0.863 1.69 0.258 0.0020 0.705 0.499 0.698 -0.201 -0.82 0.113 0.269 -1.077 -2.173 -0.438 -1.092 -0.707 0.519 -0.818 -0.032 -0.025 0.796 -1
0.987 0.093 0.0070 -0.514 -1.064 -1.501 0.35 0.16 -1.158 -0.253 0.562 0.265 -0.182 -1.346 -1.433 0.456 0.627 0.721 -1.399 -0.783 -0.817 1.555 0.422 -0.459 1.421 1.304 -1.977 -0.35 0.686 -1.974 1.729 1.853 -0.1 1.098 0.566 -1.361 -0.585 -1.491 -0.435 -0.333 2.248 -1.618 0.709 -1.361 -0.748 -1.116 1.116 -1.032 0.82 -0.193 -1.847 1.815 1.515 -1.463 0.977 -1.149 0.87 -1.421 0.39 -0.978 1.003 -0.359 -0.829 0.862 1.059 0.235 0.85 -0.643 -1.504 0.803 2.182 -1.515 -0.432 1.038 -0.387 0.637 1.243 -0.101 -0.6 -0.175 -2.074 1.203 1.849 1.275 -0.586 0.908 -0.254 -1.211 -2.067 0.59 -0.96 -0.288 -1.1 -0.992 1.642 -0.787 0.719 0.067 0.662 -0.236 1
-0.684 1.324 0.484 -0.741 0.322 1.437 -0.431 1.572 -0.193 -0.908 2.032 -0.176 0.0090 -0.636 -0.511 -0.486 -2.071 0.152 0.575 0.426 -2.182 -0.665 0.843 1.137 -0.338 0.778 1.025 -0.036 -0.888 -2.039 -1.58 0.0060 1.005 1.134 1.029 -1.06 0.187 2.14 -0.85 1.387 0.056 -1.993 1.005 -0.774 1.427 1.348 1.755 1.067 -2.735 0.732 3.018 0.191 0.772 -0.516 -0.188 0.74 0.488 0.989 -0.217 -0.788 -0.45 0.251 1.295 0.106 -0.44 1.394 0.818 -0.526 -0.471 0.118 1.233 -0.849 0.0080 -1.412 0.267 -1.717 0.043 -0.922 -0.599 -0.953 0.226 1.0 0.442 -0.37 -1.312 -1.818 -1.589 0.19 0.191 0.803 -0.615 -0.371 2.87 0.448 -0.09 -0.078 -0.069 0.17 -0.466 -0.841 1
0.436 0.354 0.395 0.421 -0.336 1.972 -1.108 -1.214 -0.458 0.354 -0.913 0.639 0.377 1.084 1.325 -0.488 0.186 0.326 0.46 1.222 0.235 0.272 0.425 -0.04 0.229 -2.001 1.87 -0.091 0.806 -0.069 -0.449 0.94 0.061 0.479 0.803 -0.674 -0.553 0.487 -0.318 -0.71 -0.387 0.624 -2.537 1.182 -1.042 0.88 0.388 2.654 -1.891 0.979 0.67 -0.534 -0.628 -0.953 -1.279 1.294 -0.794 -1.019 0.871 0.603 0.647 0.189 0.905 0.975 -0.692 -1.418 1.991 -0.996 -1.275 0.494 0.441 1.28 0.394 1.052 1.218 0.631 0.553 0.524 0.921 -2.688 -0.065 -0.388 1.116 -0.167 0.048 -0.303 -0.352 0.189 1.005 0.168 0.856 1.406 -0.504 1.936 0.642 0.012 -0.043 -0.853 1.266 0.729 1
-0.25 -0.164 -0.335 0.606 1.323 -1.575 -0.091 -1.709 -0.264 0.903 -1.148 -1.144 0.229 0.539 2.215 1.204 -1.46 1.547 0.471 1.048 0.984 0.413 0.753 0.052 0.489 -1.131 -0.524 -0.283 -1.393 -1.187 -1.245 -0.314 -1.568 -0.281 0.232 0.787 -1.564 2.151 0.045 -0.347 -1.42 1.095 -0.698 0.77 0.171 1.105 1.775 -0.367 -0.356 -0.248 0.116 0.794 -1.361 -1.506 -0.845 0.629 1.273 -0.0070 -1.16 0.436 -0.165 -1.158 0.989 0.533 -1.202 -0.837 1.46 -0.445 -0.771 -1.279 2.203 -0.179 -1.258 0.865 -0.587 -0.563 -0.0050 -0.156 1.674 0.266 0.166 -0.476 -0.345 0.187 0.433 0.477 -1.442 0.596 1.002 0.839 1.696 1.29 0.267 0.0020 -1.531 -1.163 1.972 -2.212 -0.563 0.906 -1
